completion_id;user_id;course_id;completion_date;score;time_to_complete_days
2279;561;888;2023-01-01 00:51:51;93;40
6699;567;835;2023-01-01 01:33:48;83;16
3289;639;751;2023-01-01 02:43:12;50;10
7957;343;703;2023-01-01 08:05:32;98;50
499;414;212;2023-01-01 11:26:45;89;51
2709;509;717;2023-01-01 12:07:53;58;38
894;437;341;2023-01-01 15:24:46;91;49
448;557;692;2023-01-01 17:41:20;52;39
3514;149;759;2023-01-01 18:16:08;84;53
4439;685;353;2023-01-01 20:59:03;98;59
3897;949;572;2023-01-01 23:27:42;77;10
6763;938;310;2023-01-02 00:36:08;65;54
343;214;792;2023-01-02 06:07:07;67;14
2979;105;185;2023-01-02 07:56:21;91;35
628;711;512;2023-01-02 10:29:11;90;29
5317;959;825;2023-01-02 10:29:41;60;31
6489;136;529;2023-01-02 12:12:39;53;19
5862;905;451;2023-01-02 12:44:09;58;37
6041;643;557;2023-01-02 14:48:10;54;32
3352;773;816;2023-01-02 15:24:04;72;43
6083;571;703;2023-01-02 21:22:20;73;6
4127;337;386;2023-01-02 21:34:03;74;57
5840;580;484;2023-01-02 23:17:52;73;9
6676;585;224;2023-01-03 00:42:10;68;21
5010;996;487;2023-01-03 02:37:46;71;56
475;573;632;2023-01-03 03:50:49;81;37
1968;262;348;2023-01-03 04:16:11;51;48
4246;720;769;2023-01-03 07:23:07;97;46
2569;511;245;2023-01-03 08:07:13;68;40
57;698;168;2023-01-03 11:21:13;91;56
5137;233;760;2023-01-03 13:58:13;87;20
1813;998;886;2023-01-03 15:33:33;55;45
3438;978;222;2023-01-03 16:27:31;88;36
174;276;118;2023-01-03 16:57:48;69;44
7117;896;572;2023-01-03 17:05:56;50;33
523;36;889;2023-01-03 19:31:39;83;58
7836;956;624;2023-01-04 03:06:08;98;51
7070;581;883;2023-01-04 08:39:25;56;20
7276;257;356;2023-01-04 11:35:45;60;7
3729;746;861;2023-01-04 13:08:30;63;17
722;450;58;2023-01-04 13:36:16;85;4
1593;580;512;2023-01-04 16:07:26;57;17
7121;299;717;2023-01-04 22:05:32;98;58
4398;334;349;2023-01-04 23:32:04;50;51
6730;401;430;2023-01-05 00:32:56;93;43
1841;997;347;2023-01-05 05:26:07;77;46
6519;349;560;2023-01-05 06:25:10;93;46
7193;172;555;2023-01-05 16:06:00;70;27
5983;884;64;2023-01-05 16:13:24;97;15
4047;886;657;2023-01-05 16:44:51;74;49
3252;901;530;2023-01-05 20:55:48;77;26
7766;693;430;2023-01-05 22:20:25;89;21
6100;354;495;2023-01-05 22:25:56;56;51
723;207;677;2023-01-05 23:02:56;63;59
736;151;229;2023-01-06 00:13:00;57;41
4152;613;564;2023-01-06 01:30:54;58;22
78;150;270;2023-01-06 01:44:43;67;2
6567;604;10;2023-01-06 03:37:06;61;43
4376;857;147;2023-01-06 03:39:08;62;16
1280;148;407;2023-01-06 06:43:57;91;7
2607;760;200;2023-01-06 10:00:57;85;17
1883;173;583;2023-01-06 11:23:23;66;50
150;715;681;2023-01-06 11:39:34;83;27
436;940;360;2023-01-06 17:09:56;90;28
1446;943;431;2023-01-06 17:36:53;60;23
2182;817;68;2023-01-06 18:20:19;63;39
203;654;770;2023-01-06 20:40:35;50;27
5935;680;633;2023-01-06 23:03:52;54;57
3781;533;643;2023-01-07 00:13:19;65;3
5659;68;248;2023-01-07 04:32:37;65;47
1087;227;270;2023-01-07 04:59:25;52;11
4333;480;32;2023-01-07 10:01:07;69;39
4835;328;645;2023-01-07 12:56:02;67;12
1576;141;866;2023-01-07 12:59:46;86;44
6616;557;212;2023-01-07 15:44:23;76;34
1003;925;546;2023-01-07 17:18:41;52;54
834;51;610;2023-01-07 19:52:31;59;13
1187;934;616;2023-01-07 20:48:42;54;45
6255;859;143;2023-01-08 01:50:12;56;43
491;128;441;2023-01-08 03:05:05;72;36
7176;409;706;2023-01-08 05:48:05;92;8
7387;501;315;2023-01-08 09:59:40;87;1
6373;185;26;2023-01-08 23:11:46;77;16
7981;670;225;2023-01-09 01:20:44;94;53
151;83;716;2023-01-09 03:25:34;83;47
370;350;360;2023-01-09 04:36:51;89;44
973;553;577;2023-01-09 06:58:15;71;1
7427;943;421;2023-01-09 07:50:38;50;51
7055;192;865;2023-01-09 11:42:53;97;14
5638;875;221;2023-01-09 13:53:52;70;47
6917;689;602;2023-01-09 14:03:58;81;45
6048;237;765;2023-01-09 14:06:37;97;47
5714;182;795;2023-01-09 14:51:30;70;27
4066;54;230;2023-01-09 15:55:30;56;28
4751;678;255;2023-01-09 21:20:15;89;39
4847;778;481;2023-01-10 00:52:39;98;34
432;904;78;2023-01-10 01:35:20;87;44
5210;748;837;2023-01-10 05:19:58;63;56
6717;710;739;2023-01-10 07:58:56;77;29
498;674;449;2023-01-10 08:54:12;61;29
3848;819;28;2023-01-10 09:10:57;96;30
4904;785;251;2023-01-10 11:07:12;75;1
6120;722;10;2023-01-10 11:31:27;99;15
4684;469;366;2023-01-11 01:47:40;96;52
582;636;771;2023-01-11 04:01:40;50;48
5710;756;437;2023-01-11 06:50:06;55;50
1168;823;128;2023-01-11 07:14:18;82;6
4969;495;806;2023-01-11 07:17:25;98;25
4711;975;31;2023-01-11 09:38:39;72;7
5347;123;855;2023-01-11 11:30:45;64;38
3395;625;326;2023-01-11 13:41:03;99;3
7071;974;544;2023-01-11 15:19:19;79;3
5110;421;252;2023-01-11 15:43:32;85;10
3143;392;251;2023-01-11 16:00:19;57;24
5370;915;399;2023-01-11 16:03:22;85;29
3251;518;569;2023-01-11 19:33:16;97;7
3221;483;740;2023-01-11 21:05:20;77;36
740;565;117;2023-01-11 21:18:45;69;18
6064;467;813;2023-01-11 21:23:46;83;19
3978;727;116;2023-01-11 21:59:14;60;37
2540;185;600;2023-01-11 23:12:21;95;33
5708;120;293;2023-01-11 23:32:16;69;51
2671;587;881;2023-01-12 01:33:32;90;42
2273;833;511;2023-01-12 02:51:12;62;35
1339;815;528;2023-01-12 09:14:11;62;57
5533;945;686;2023-01-12 10:43:08;67;37
4101;700;308;2023-01-12 19:37:50;84;4
7527;208;679;2023-01-12 23:56:38;76;7
1858;326;243;2023-01-13 01:29:17;52;8
1211;178;358;2023-01-13 02:36:00;63;43
5192;663;625;2023-01-13 06:35:40;51;47
5450;204;395;2023-01-13 09:45:30;53;35
5756;728;204;2023-01-13 10:02:11;63;25
5160;405;670;2023-01-13 13:28:55;55;43
7389;510;823;2023-01-13 15:18:39;51;48
3744;9;762;2023-01-13 15:36:40;91;24
5202;679;395;2023-01-13 16:04:32;65;27
7523;102;525;2023-01-13 16:13:25;94;18
1493;802;651;2023-01-13 17:26:43;99;2
5753;11;824;2023-01-13 17:41:29;99;51
4055;264;374;2023-01-13 20:39:56;78;42
6007;428;298;2023-01-13 20:47:07;60;55
7721;817;306;2023-01-14 00:08:23;71;10
726;627;140;2023-01-14 02:01:39;64;35
1348;56;35;2023-01-14 04:57:05;67;4
7007;467;585;2023-01-14 05:57:34;67;31
3747;596;264;2023-01-14 07:41:40;92;5
74;609;877;2023-01-14 08:54:27;88;34
6665;261;572;2023-01-14 11:34:22;97;2
2521;644;154;2023-01-14 12:51:18;69;43
4337;432;534;2023-01-14 14:47:45;51;5
7978;910;701;2023-01-14 18:05:55;93;59
5018;333;72;2023-01-14 20:08:32;81;55
4211;461;373;2023-01-14 21:49:03;86;9
5913;794;543;2023-01-15 02:08:09;99;24
1174;682;158;2023-01-15 02:13:08;74;56
6049;436;706;2023-01-15 06:04:32;86;25
4754;217;200;2023-01-15 10:38:30;60;36
650;354;757;2023-01-15 12:59:55;54;14
458;786;10;2023-01-15 17:00:46;58;6
7418;80;662;2023-01-15 18:14:46;96;24
336;300;246;2023-01-15 19:54:49;99;38
4768;602;826;2023-01-15 22:35:43;82;12
7453;228;807;2023-01-16 01:28:50;71;26
6258;663;323;2023-01-16 04:30:24;56;46
3555;141;599;2023-01-16 05:04:09;70;29
639;342;630;2023-01-16 05:10:34;81;51
2168;845;282;2023-01-16 06:15:01;58;16
2146;298;718;2023-01-16 07:48:37;91;38
1861;504;533;2023-01-16 10:19:51;77;42
2374;148;774;2023-01-16 14:55:01;62;19
7958;588;843;2023-01-16 15:11:22;94;45
6297;641;291;2023-01-16 19:33:13;50;34
2130;375;105;2023-01-16 20:53:22;66;35
3328;62;428;2023-01-17 00:27:32;82;6
7899;293;821;2023-01-17 02:32:25;98;45
4109;162;817;2023-01-17 02:54:22;83;16
1146;122;703;2023-01-17 04:45:38;94;2
1627;205;182;2023-01-17 06:37:25;88;18
68;425;380;2023-01-17 08:58:46;97;36
870;792;552;2023-01-17 09:42:26;84;10
4683;471;199;2023-01-17 10:03:30;93;17
6841;880;482;2023-01-17 10:34:26;55;10
6646;433;651;2023-01-17 12:19:16;81;43
7210;78;326;2023-01-17 17:21:13;71;21
6957;181;208;2023-01-17 18:10:33;62;7
7529;271;598;2023-01-17 18:23:42;94;39
5298;649;194;2023-01-17 21:27:52;55;47
168;643;338;2023-01-18 03:16:54;83;49
4609;278;687;2023-01-18 03:37:52;63;30
591;57;388;2023-01-18 08:02:51;77;14
6193;479;621;2023-01-18 08:06:42;77;48
7113;130;349;2023-01-18 09:29:22;90;53
640;56;859;2023-01-18 12:20:33;89;4
2937;409;430;2023-01-18 13:19:39;60;32
2556;533;616;2023-01-18 14:27:42;84;16
4720;379;145;2023-01-18 16:46:49;82;16
6053;976;434;2023-01-18 16:51:18;71;52
4874;667;629;2023-01-18 19:41:22;75;25
7731;226;308;2023-01-18 20:35:59;73;25
4852;383;154;2023-01-18 22:37:13;98;15
4117;728;639;2023-01-18 22:50:16;73;25
789;816;884;2023-01-19 02:55:25;68;45
6928;501;10;2023-01-19 03:34:54;71;11
1650;209;560;2023-01-19 04:17:10;63;23
1015;522;61;2023-01-19 05:49:34;98;16
2155;617;268;2023-01-19 07:43:08;94;10
7483;290;441;2023-01-19 09:12:21;91;14
4794;938;565;2023-01-19 09:55:42;99;53
5719;936;32;2023-01-19 11:16:09;80;12
2354;340;402;2023-01-19 12:55:00;58;9
753;134;28;2023-01-19 13:18:52;95;51
2326;85;291;2023-01-19 14:27:28;66;54
1397;542;804;2023-01-19 14:51:51;97;8
1934;959;242;2023-01-19 14:53:42;99;37
465;11;423;2023-01-19 16:12:46;72;3
3558;797;435;2023-01-19 20:17:05;51;26
5590;916;435;2023-01-19 20:30:55;67;40
267;34;852;2023-01-19 20:45:25;89;20
6339;225;817;2023-01-19 22:56:50;87;19
4765;683;11;2023-01-19 23:57:33;69;47
5563;163;114;2023-01-20 01:19:53;91;12
956;586;117;2023-01-20 04:09:14;90;21
2124;220;141;2023-01-20 07:02:54;67;18
943;408;787;2023-01-20 09:27:45;65;36
7231;474;581;2023-01-20 10:48:07;57;59
4849;610;283;2023-01-20 11:10:41;50;7
653;849;548;2023-01-20 14:37:47;67;44
11;688;117;2023-01-20 21:28:54;65;47
5101;145;107;2023-01-20 23:02:33;59;24
4763;164;79;2023-01-20 23:11:30;74;49
6347;205;288;2023-01-21 00:43:45;61;2
6967;637;814;2023-01-21 01:27:27;62;2
1753;36;888;2023-01-21 02:08:18;55;13
2140;279;552;2023-01-21 02:29:32;95;30
5776;459;631;2023-01-21 03:32:31;93;20
4782;952;556;2023-01-21 04:50:50;85;26
3984;343;865;2023-01-21 04:52:43;71;44
3722;284;430;2023-01-21 06:40:14;69;32
2173;817;668;2023-01-21 07:54:59;68;4
7569;318;35;2023-01-21 08:15:07;71;50
5268;346;529;2023-01-21 08:32:57;55;13
594;61;714;2023-01-21 09:06:08;51;35
954;741;115;2023-01-21 19:45:10;72;34
4951;913;547;2023-01-21 21:06:23;83;39
2065;553;176;2023-01-21 23:34:06;72;22
2053;656;735;2023-01-21 23:38:58;82;23
5313;648;685;2023-01-22 03:20:01;90;26
1679;213;513;2023-01-22 05:01:31;70;56
2855;567;642;2023-01-22 09:31:41;85;55
2467;173;75;2023-01-22 10:12:07;54;59
3285;435;367;2023-01-22 10:28:56;52;23
5937;805;843;2023-01-22 10:48:20;56;32
2966;780;644;2023-01-22 13:27:49;53;21
2365;961;31;2023-01-22 14:04:15;98;50
6004;374;414;2023-01-22 15:33:28;57;3
3808;198;748;2023-01-22 15:37:58;81;57
2728;514;758;2023-01-22 16:14:06;99;16
3780;462;608;2023-01-22 17:54:15;84;41
2672;111;308;2023-01-22 19:08:44;84;4
5923;980;284;2023-01-22 19:09:02;87;59
4366;98;386;2023-01-22 20:20:17;88;21
3203;550;162;2023-01-22 22:26:11;50;50
6371;949;88;2023-01-23 01:35:39;74;28
7204;693;191;2023-01-23 05:16:45;55;22
3553;282;446;2023-01-23 06:14:15;81;6
7620;362;92;2023-01-23 07:22:55;64;48
881;806;127;2023-01-23 07:32:20;70;57
5765;501;680;2023-01-23 09:19:27;77;14
5415;497;538;2023-01-23 10:24:37;85;55
6345;144;453;2023-01-23 15:16:57;88;28
1442;979;820;2023-01-23 15:27:02;75;26
2024;362;14;2023-01-23 17:20:36;50;34
7111;947;541;2023-01-23 17:40:01;51;49
1689;415;59;2023-01-23 18:02:27;75;12
2917;109;827;2023-01-23 21:17:13;75;55
3931;964;308;2023-01-23 22:38:27;53;35
2587;464;119;2023-01-24 00:42:52;87;27
3387;947;688;2023-01-24 05:37:04;59;29
7102;34;799;2023-01-24 08:56:50;82;18
6669;380;401;2023-01-24 09:21:47;66;59
463;223;851;2023-01-24 09:34:32;94;25
6982;961;189;2023-01-24 14:24:32;85;33
1398;170;50;2023-01-24 19:37:19;87;29
7520;781;505;2023-01-24 19:40:57;54;59
6638;187;696;2023-01-24 21:28:06;56;45
422;679;586;2023-01-24 21:47:17;82;5
1209;77;71;2023-01-24 22:34:50;75;44
2764;610;71;2023-01-25 00:21:11;51;50
6870;60;283;2023-01-25 01:00:47;71;39
6536;308;249;2023-01-25 02:03:44;81;34
5165;487;868;2023-01-25 02:10:04;70;35
2504;830;107;2023-01-25 06:07:10;60;12
3889;508;220;2023-01-25 08:41:34;84;14
5688;782;126;2023-01-25 09:18:39;52;5
3850;490;50;2023-01-25 17:07:55;75;29
7370;211;438;2023-01-25 17:21:56;89;45
260;780;742;2023-01-25 20:23:21;77;40
5396;831;409;2023-01-26 00:12:12;57;35
4334;109;797;2023-01-26 02:09:10;90;36
849;165;847;2023-01-26 02:25:30;55;37
3759;8;633;2023-01-26 04:40:07;55;51
3269;73;264;2023-01-26 07:42:06;66;27
2071;926;282;2023-01-26 09:04:00;73;29
6488;666;561;2023-01-26 11:01:32;54;52
942;463;453;2023-01-26 13:39:39;84;33
5293;841;584;2023-01-26 17:52:20;86;49
2605;19;307;2023-01-26 17:59:16;70;26
4815;859;292;2023-01-26 19:38:36;69;38
5919;600;224;2023-01-26 20:38:36;79;58
4892;210;778;2023-01-26 21:41:26;70;48
2526;137;511;2023-01-27 01:03:47;66;57
995;167;546;2023-01-27 05:56:36;66;46
2013;254;369;2023-01-27 06:06:15;60;24
6129;345;61;2023-01-27 06:55:22;58;45
6969;117;443;2023-01-27 08:51:37;92;52
7943;834;206;2023-01-27 08:54:42;54;53
7718;556;141;2023-01-27 09:15:17;78;38
6736;673;706;2023-01-27 11:18:44;61;10
7588;966;23;2023-01-27 11:19:36;85;57
1092;774;546;2023-01-27 11:44:48;76;11
3945;702;2;2023-01-27 16:46:54;66;37
457;40;92;2023-01-27 22:23:41;52;8
276;6;351;2023-01-27 22:32:34;83;18
5835;373;210;2023-01-28 03:12:14;64;58
557;124;194;2023-01-28 05:28:42;67;2
2659;683;859;2023-01-28 06:47:27;70;53
4423;808;58;2023-01-28 17:39:00;59;57
7201;34;457;2023-01-28 19:06:26;88;54
5203;483;665;2023-01-28 20:01:21;77;10
2629;800;159;2023-01-28 20:46:40;62;49
148;380;653;2023-01-28 21:33:18;74;37
3865;380;758;2023-01-28 23:09:50;86;48
2638;226;18;2023-01-29 06:09:04;63;7
5496;452;177;2023-01-29 08:32:29;70;3
1538;453;782;2023-01-29 08:51:42;81;32
2507;916;849;2023-01-29 09:00:17;50;59
4632;750;447;2023-01-29 10:22:07;80;26
6845;991;779;2023-01-29 12:32:51;93;50
2862;148;730;2023-01-29 12:55:12;75;59
5217;441;740;2023-01-29 14:56:48;57;59
6407;523;388;2023-01-29 16:24:08;77;27
7101;154;594;2023-01-29 18:36:36;74;12
7539;797;34;2023-01-29 21:30:18;70;47
7781;920;300;2023-01-29 21:39:35;73;53
6198;551;414;2023-01-29 22:01:28;54;54
4880;948;169;2023-01-29 23:47:21;52;54
4800;212;49;2023-01-30 01:23:35;71;33
4659;875;185;2023-01-30 01:34:36;87;51
5654;907;513;2023-01-30 02:07:37;81;30
1691;197;464;2023-01-30 03:02:03;87;50
1973;921;871;2023-01-30 03:48:03;90;58
2826;220;242;2023-01-30 06:01:54;92;39
629;231;644;2023-01-30 07:04:28;99;19
3748;439;577;2023-01-30 08:10:50;67;13
5872;847;11;2023-01-30 08:16:58;57;59
357;882;464;2023-01-30 13:19:47;97;59
5814;626;171;2023-01-30 21:00:35;75;7
7244;186;551;2023-01-30 21:37:43;52;42
3434;28;344;2023-01-31 01:47:52;93;28
7761;322;282;2023-01-31 03:11:35;70;35
1651;270;555;2023-01-31 08:59:00;82;22
6678;129;77;2023-01-31 09:13:50;99;29
1341;764;284;2023-01-31 11:34:14;54;7
5019;174;275;2023-01-31 12:26:00;50;57
5375;117;102;2023-01-31 14:57:43;80;21
2157;449;802;2023-01-31 15:31:16;65;25
5329;976;339;2023-01-31 15:55:41;68;3
7024;38;158;2023-01-31 18:33:44;94;10
262;354;697;2023-01-31 18:58:58;69;58
5763;609;328;2023-01-31 20:19:22;57;45
2051;57;151;2023-01-31 23:51:24;94;45
3541;189;754;2023-02-01 01:31:31;96;6
7540;898;240;2023-02-01 03:35:48;96;53
1170;890;876;2023-02-01 05:57:24;51;16
665;31;606;2023-02-01 06:22:52;86;52
732;598;80;2023-02-01 06:33:51;59;55
4665;652;526;2023-02-01 09:12:13;68;37
5144;589;116;2023-02-01 10:31:45;91;7
5622;63;267;2023-02-01 11:02:59;98;38
5779;2;573;2023-02-01 13:56:15;65;46
3406;199;878;2023-02-01 16:43:20;71;10
5582;575;560;2023-02-01 17:23:34;77;59
5069;228;325;2023-02-01 22:26:57;97;6
6078;553;673;2023-02-01 23:08:52;57;59
1837;230;144;2023-02-02 03:27:09;92;42
960;219;38;2023-02-02 11:10:48;94;58
7670;37;245;2023-02-02 14:27:03;68;31
2532;554;187;2023-02-02 15:07:44;87;3
6372;288;527;2023-02-02 15:33:05;91;3
2626;969;680;2023-02-02 15:38:11;64;37
4;727;400;2023-02-02 16:55:21;79;34
5049;281;186;2023-02-02 20:13:43;55;26
112;241;688;2023-02-02 21:54:58;95;48
4264;831;138;2023-02-02 22:10:01;93;46
4823;204;741;2023-02-02 22:55:53;78;59
5915;505;34;2023-02-02 23:36:44;58;42
606;524;483;2023-02-03 00:30:08;85;37
5811;704;371;2023-02-03 02:27:53;58;4
4365;618;2;2023-02-03 06:29:07;74;16
2714;667;257;2023-02-03 07:05:01;77;18
4001;96;39;2023-02-03 08:02:01;90;38
4000;489;317;2023-02-03 08:59:08;95;32
5543;438;336;2023-02-03 09:09:48;62;7
7886;512;454;2023-02-03 11:00:04;70;57
1970;15;193;2023-02-03 11:37:18;83;5
5564;56;466;2023-02-03 14:41:35;71;12
4585;639;638;2023-02-03 19:20:31;82;25
3254;676;618;2023-02-03 21:17:43;84;57
829;812;548;2023-02-04 02:22:02;64;42
94;491;324;2023-02-04 09:08:39;70;20
6391;397;778;2023-02-04 11:28:50;53;1
6537;409;420;2023-02-04 13:39:51;82;45
7713;472;196;2023-02-04 14:36:43;66;27
1692;842;16;2023-02-04 20:37:47;74;48
6801;49;814;2023-02-05 05:47:26;76;34
1537;476;662;2023-02-05 06:00:59;54;34
4370;71;435;2023-02-05 06:13:33;72;20
5444;36;801;2023-02-05 08:40:10;86;32
6335;433;168;2023-02-05 11:25:10;68;53
3083;402;586;2023-02-05 12:05:07;59;45
440;838;637;2023-02-05 13:43:54;50;28
5497;386;71;2023-02-05 13:48:21;92;36
1800;363;386;2023-02-05 15:15:47;94;21
1986;648;139;2023-02-05 16:42:40;52;30
1265;101;270;2023-02-05 18:53:02;62;53
3218;573;107;2023-02-05 18:56:06;81;15
4899;375;315;2023-02-06 00:45:34;98;18
734;719;3;2023-02-06 01:27:25;70;54
5205;337;114;2023-02-06 03:50:52;61;55
5359;981;544;2023-02-06 18:36:08;67;55
1981;516;239;2023-02-06 19:53:41;63;25
5568;761;698;2023-02-07 02:02:59;91;59
6704;780;823;2023-02-07 03:29:50;55;24
1626;551;160;2023-02-07 03:43:01;61;30
5029;942;675;2023-02-07 04:52:24;92;47
6720;204;672;2023-02-07 10:20:04;72;13
1502;492;638;2023-02-07 14:53:06;60;7
516;91;651;2023-02-07 18:01:16;67;56
5060;878;542;2023-02-07 20:04:37;91;1
7772;807;825;2023-02-07 20:22:09;78;17
2833;376;93;2023-02-07 20:42:26;78;35
26;873;746;2023-02-07 22:15:27;85;7
6060;522;476;2023-02-08 01:38:52;84;14
481;544;13;2023-02-08 04:35:11;97;28
1719;358;358;2023-02-08 05:08:17;55;30
1948;100;609;2023-02-08 05:13:24;52;46
1283;197;173;2023-02-08 05:58:10;61;45
3795;246;263;2023-02-08 06:21:23;65;36
1011;973;109;2023-02-08 07:17:22;69;30
4839;872;2;2023-02-08 09:40:19;90;21
6322;762;678;2023-02-08 10:43:28;58;49
1568;162;145;2023-02-08 14:20:58;92;21
2518;182;68;2023-02-08 17:21:47;70;13
7174;799;660;2023-02-08 20:29:07;70;20
480;879;506;2023-02-08 22:04:26;84;20
3685;682;609;2023-02-08 22:21:51;79;27
3356;48;855;2023-02-08 23:26:22;58;20
5310;13;286;2023-02-09 00:08:41;88;58
7138;709;5;2023-02-09 01:03:39;78;59
5884;299;629;2023-02-09 01:40:28;94;47
5015;565;529;2023-02-09 01:41:11;61;19
6953;681;588;2023-02-09 01:55:13;69;55
5712;897;119;2023-02-09 02:32:35;52;3
4543;726;365;2023-02-09 03:03:28;81;52
434;426;797;2023-02-09 04:02:28;63;47
7104;207;641;2023-02-09 06:22:18;63;40
2486;459;547;2023-02-09 07:10:26;79;35
5041;638;137;2023-02-09 09:36:48;68;29
4866;664;865;2023-02-09 11:05:44;58;7
5140;32;773;2023-02-09 12:04:35;69;34
4958;477;98;2023-02-09 12:07:03;93;37
3981;447;485;2023-02-09 12:57:41;63;6
1854;289;136;2023-02-09 15:19:48;98;22
4048;263;382;2023-02-09 19:20:29;77;17
5792;622;91;2023-02-09 19:21:30;96;32
3855;493;537;2023-02-09 21:32:17;82;11
1171;444;526;2023-02-09 21:33:21;53;10
75;645;426;2023-02-09 23:12:20;98;23
5606;681;435;2023-02-10 00:34:37;58;27
7983;844;32;2023-02-10 02:58:24;65;17
6506;940;358;2023-02-10 03:49:21;61;39
3297;712;734;2023-02-10 10:23:33;98;29
7206;486;571;2023-02-10 10:40:08;90;38
3515;472;461;2023-02-10 12:25:17;94;15
6914;238;829;2023-02-10 15:03:08;68;33
1922;20;682;2023-02-10 17:23:04;87;41
4681;948;105;2023-02-10 18:25:10;80;39
2758;707;358;2023-02-10 20:16:20;88;30
6584;917;143;2023-02-10 20:26:06;60;35
5179;161;634;2023-02-10 22:55:42;52;56
271;436;580;2023-02-11 00:32:45;50;34
6671;101;869;2023-02-11 02:48:18;87;21
3785;965;476;2023-02-11 06:43:27;88;14
1256;936;430;2023-02-11 08:19:40;74;13
6439;235;534;2023-02-11 10:47:24;78;23
4809;596;450;2023-02-11 23:34:36;83;54
3763;335;678;2023-02-12 05:06:15;89;53
3783;708;351;2023-02-12 13:24:55;77;2
2012;23;535;2023-02-12 18:32:47;52;12
1497;888;646;2023-02-12 20:21:05;63;25
479;679;877;2023-02-12 21:23:54;91;54
2784;50;77;2023-02-12 21:49:49;63;16
5530;701;19;2023-02-12 22:28:36;52;40
6118;115;202;2023-02-13 02:03:59;91;50
2992;284;823;2023-02-13 08:49:55;71;10
5278;121;198;2023-02-13 11:31:48;69;57
2110;285;144;2023-02-13 14:59:35;82;21
2794;335;719;2023-02-13 17:41:50;74;46
4915;675;196;2023-02-13 21:29:27;95;57
4309;910;850;2023-02-13 21:57:02;70;36
3672;860;742;2023-02-13 23:04:37;62;54
724;343;645;2023-02-13 23:57:02;68;32
7364;651;39;2023-02-14 00:21:49;66;13
6877;96;755;2023-02-14 04:23:38;80;39
2395;553;79;2023-02-14 05:03:05;93;23
4255;318;378;2023-02-14 05:10:34;84;30
1013;849;255;2023-02-14 05:45:56;54;18
4579;397;521;2023-02-14 06:27:23;95;29
4367;269;34;2023-02-14 08:23:34;98;35
7141;539;589;2023-02-14 09:02:34;81;20
7217;364;402;2023-02-14 09:35:36;77;23
3105;501;256;2023-02-14 09:53:14;70;37
3055;802;856;2023-02-14 18:24:20;86;10
3272;916;518;2023-02-14 22:10:26;82;35
7405;7;408;2023-02-15 01:11:42;77;30
6793;515;170;2023-02-15 01:42:54;97;52
5385;576;411;2023-02-15 04:22:38;53;47
4038;38;682;2023-02-15 04:33:24;59;47
3987;695;183;2023-02-15 06:31:08;91;47
1048;895;734;2023-02-15 06:59:16;77;11
1911;375;776;2023-02-15 10:18:07;50;13
6116;589;503;2023-02-15 13:11:57;58;57
5823;125;854;2023-02-15 15:56:23;90;54
1947;890;531;2023-02-15 17:21:10;75;31
5401;170;651;2023-02-15 17:28:41;62;27
4474;666;478;2023-02-15 17:42:38;97;35
4134;91;86;2023-02-15 20:55:44;59;26
1979;984;736;2023-02-15 22:20:30;60;58
334;986;807;2023-02-15 23:39:16;88;57
4203;428;361;2023-02-16 01:05:51;75;9
2679;131;259;2023-02-16 02:11:08;68;29
5411;631;468;2023-02-16 02:12:51;84;7
2946;622;730;2023-02-16 03:27:42;79;31
3997;613;603;2023-02-16 05:30:01;56;49
3270;722;461;2023-02-16 07:32:46;62;23
4881;105;521;2023-02-16 08:59:19;57;17
7561;352;371;2023-02-16 10:01:04;59;1
6008;818;192;2023-02-16 14:24:35;59;27
3196;185;625;2023-02-16 17:23:43;75;10
3437;274;164;2023-02-16 18:26:25;97;21
5908;677;81;2023-02-16 18:50:23;75;40
4139;522;239;2023-02-16 19:19:50;51;18
342;749;452;2023-02-16 19:53:33;51;16
2711;886;181;2023-02-16 20:02:53;82;26
2530;984;307;2023-02-16 20:52:34;71;1
