interaction_id,user_id,event_type,course_id,timestamp,device_type,location,referral_source,session_duration_seconds,session_id,created_at,updated_at,event_category
1253,26,share,666,2024-02-07 04:06:57,tablet,Brazil,18,2179,bc0191c5-6479-4c60-af52-c5024af966e0,2024-02-07 04:06:57,2024-02-07 04:22:02,web
1254,368,share,233,2022-11-09 13:04:21,desktop,India,24,1832,65ec2a1f-59cf-4759-9bf7-0c2028de426e,2022-11-09 13:04:21,2022-11-09 13:55:47,web
1255,426,comment,628,2022-12-29 22:31:27,desktop,India,50,542,8ccb417a-6849-4f7a-8d26-903ba8b2327b,2022-12-29 22:31:27,2022-12-29 23:14:56,web
1256,494,comment,154,2023-11-26 05:05:21,mobile,Brazil,19,135,a50095f4-be9c-4fd2-849c-cb6465127a85,2023-11-26 05:05:21,2023-11-26 06:02:34,web
1257,53,bookmark,491,2024-02-06 06:32:22,desktop,US,22,783,9209cfd7-aaef-4f5d-8df0-bd10bba5c25c,2024-02-06 06:32:22,2024-02-06 06:48:07,web
1258,380,bookmark,638,2022-11-25 17:15:04,tablet,India,39,3367,c65ffec4-abae-4a03-8c1a-5576f780ce4d,2022-11-25 17:15:04,2022-11-25 17:30:12,web
1259,270,bookmark,80,2022-08-14 14:11:04,tablet,Germany,14,1215,5d1d7ec3-be8d-43c3-8afd-4ff1a2ae3b9e,2022-08-14 14:11:04,2022-08-14 14:33:49,web
1260,828,bookmark,827,2023-09-14 05:06:19,tablet,UK,25,3125,b6ecc72e-2140-4f02-af44-030defa25584,2023-09-14 05:06:19,2023-09-14 05:18:45,web
1261,603,share,179,2022-07-25 01:54:01,desktop,UK,6,2679,6dff4f11-8034-42a8-9e32-3ca05f4f73a3,2022-07-25 01:54:01,2022-07-25 02:37:53,web
1262,178,comment,374,2024-01-04 03:37:11,tablet,Brazil,48,2659,ab852236-e1da-41f1-a354-1d636a622d1b,2024-01-04 03:37:11,2024-01-04 04:07:47,web
1263,957,comment,511,2023-01-09 09:40:13,mobile,Germany,27,1979,2331311a-c100-45c0-bce1-6e4baeb90ab4,2023-01-09 09:40:13,2023-01-09 10:36:01,web
1264,284,like,758,2022-06-12 01:00:43,mobile,Germany,29,2944,6633b9b1-7ea8-42cd-a15e-0017c02b6c82,2022-06-12 01:00:43,2022-06-12 01:30:37,web
1265,834,share,476,2022-11-29 11:33:08,tablet,UK,4,3079,40380fac-94b9-485b-8d45-22ad4eccd418,2022-11-29 11:33:08,2022-11-29 11:51:59,web
1266,311,comment,266,2022-11-29 04:15:34,tablet,India,3,1684,37a93bed-56fa-4bf2-9520-0d9ab44a9e59,2022-11-29 04:15:34,2022-11-29 04:21:01,web
1267,818,like,552,2023-09-15 11:07:18,mobile,US,47,1680,501c8fa6-c67b-4f0d-8ea6-6a13c6563f5b,2023-09-15 11:07:18,2023-09-15 11:16:19,web
1268,795,like,788,2024-01-18 02:27:15,mobile,India,43,62,73eb4235-329c-4530-97e8-ea7c947fd09c,2024-01-18 02:27:15,2024-01-18 02:29:19,web
1269,356,comment,135,2022-08-13 14:00:15,tablet,Germany,48,1298,b197639b-6d78-4dd7-9380-8d0f4ee8fa31,2022-08-13 14:00:15,2022-08-13 14:38:31,web
1270,263,bookmark,648,2023-10-18 22:28:12,tablet,Germany,41,3122,b0188c18-677d-48c1-97a3-4ae234c96228,2023-10-18 22:28:12,2023-10-18 22:58:54,web
1271,661,like,355,2024-01-07 18:23:47,mobile,India,13,3052,9e03d854-2c8a-4af8-8a4f-5f59798835d6,2024-01-07 18:23:47,2024-01-07 18:51:22,web
1272,637,like,421,2023-12-17 07:35:50,mobile,India,44,768,c65c0669-10ef-4e7e-80fe-9aa37f5fb467,2023-12-17 07:35:50,2023-12-17 07:47:32,web
1273,581,comment,501,2023-08-13 06:56:19,mobile,Germany,29,2786,703d7eb1-13fd-49ef-a96a-8dbf6e5d4b86,2023-08-13 06:56:19,2023-08-13 07:37:34,web
1274,869,bookmark,537,2023-12-04 05:24:44,tablet,Germany,38,3123,5c51501b-b07a-4f0d-91cb-1470a6c20aaf,2023-12-04 05:24:44,2023-12-04 05:24:47,web
1275,118,like,476,2023-08-01 11:14:06,tablet,Germany,33,1269,9ec677e2-f8a5-490e-9b5d-1d31622f3529,2023-08-01 11:14:06,2023-08-01 11:58:34,web
1276,737,comment,463,2023-08-28 18:21:01,desktop,US,12,2900,5685d379-e5e9-44b4-ba97-bc21bd029460,2023-08-28 18:21:01,2023-08-28 18:40:09,web
1277,943,bookmark,525,2022-11-22 04:43:09,desktop,UK,4,2395,3f9a4976-3bd0-49f0-8372-a25fe9118f44,2022-11-22 04:43:09,2022-11-22 05:04:48,web
1278,14,share,506,2022-11-18 01:35:36,tablet,India,37,1008,008c0309-d6b4-47ca-9d63-ecdc8e4b2cf7,2022-11-18 01:35:36,2022-11-18 01:52:15,web
1279,303,like,809,2023-01-05 01:59:44,desktop,Brazil,43,832,d8186f89-f6f4-47a9-942a-ddb75628734a,2023-01-05 01:59:44,2023-01-05 02:17:13,web
1280,708,comment,112,2023-01-20 09:18:28,mobile,UK,31,1349,cd833791-4213-46fa-a183-a63a7309f146,2023-01-20 09:18:28,2023-01-20 09:44:33,web
1281,592,share,643,2023-07-08 23:58:24,tablet,India,41,1722,b7d08840-ab6f-4a3e-af67-0a86c161eb43,2023-07-08 23:58:24,2023-07-09 00:53:36,web
1282,573,share,315,2022-10-19 12:15:48,tablet,Germany,25,2226,aced3ed9-d713-4e44-9566-f79e381cfa66,2022-10-19 12:15:48,2022-10-19 12:59:13,web
1283,877,share,711,2023-03-26 01:54:00,tablet,UK,14,1688,f9126466-1f43-4c10-83c3-a557c2c300ea,2023-03-26 01:54:00,2023-03-26 02:19:32,web
1284,941,like,590,2023-09-14 23:19:45,desktop,Germany,13,546,b192777b-0497-4575-b8bf-8f47e2ad582a,2023-09-14 23:19:45,2023-09-15 00:04:16,web
1285,951,bookmark,95,2022-06-07 11:03:29,desktop,US,7,2335,bbf50c90-c41e-49e6-bf12-5985d3f82f5f,2022-06-07 11:03:29,2022-06-07 11:18:39,web
1286,947,bookmark,185,2024-01-18 19:58:21,mobile,India,8,1920,2c3236b0-28fe-47b9-960f-1abec25a1635,2024-01-18 19:58:21,2024-01-18 20:52:41,web
1287,186,comment,230,2024-02-01 23:53:50,mobile,Germany,49,576,b85d0e6d-b8ff-41ec-a09f-72255de80639,2024-02-01 23:53:50,2024-02-02 00:28:18,web
1288,52,share,350,2023-10-30 07:43:23,mobile,Germany,41,1635,0adfbf67-bd30-474d-ab89-515c9bed5135,2023-10-30 07:43:23,2023-10-30 08:19:40,web
1289,33,like,91,2022-07-03 04:04:57,desktop,UK,26,2894,08cdf69b-ec5a-4348-91fb-47aeebaeeb45,2022-07-03 04:04:57,2022-07-03 04:13:25,web
1290,298,like,382,2023-02-06 08:25:45,mobile,Germany,17,2083,2d065ea4-66b0-4d31-be11-084a26a17ebd,2023-02-06 08:25:45,2023-02-06 08:29:28,web
1291,849,comment,497,2023-02-27 20:10:50,desktop,Germany,28,3106,646f087c-cf5a-464f-b626-aab607df101a,2023-02-27 20:10:50,2023-02-27 20:59:47,web
1292,875,comment,306,2023-01-11 20:57:59,desktop,UK,13,92,1ac96d33-9dfe-4d2f-8693-f00dbb929e1d,2023-01-11 20:57:59,2023-01-11 21:21:26,web
1293,192,bookmark,72,2023-12-17 13:13:41,mobile,India,38,3094,eef3eaba-1184-4ace-b6b4-6a189888ddfb,2023-12-17 13:13:41,2023-12-17 13:40:03,web
1294,573,comment,461,2023-06-08 09:16:12,desktop,US,5,1448,961ef8dc-5de0-4423-891b-219f83c540e3,2023-06-08 09:16:12,2023-06-08 09:19:34,web
1295,967,like,739,2022-12-23 15:37:48,tablet,Germany,30,1253,bdf91df7-29c2-4916-add5-957226559e54,2022-12-23 15:37:48,2022-12-23 16:16:20,web
1296,398,share,410,2023-10-02 17:52:33,tablet,Brazil,8,2760,ad183bab-7d42-43f5-bc90-6783272c4613,2023-10-02 17:52:33,2023-10-02 17:56:00,web
1297,24,like,182,2023-12-25 03:13:23,desktop,India,41,2264,7c687a9f-2941-4549-8d2a-d21d0a8642ce,2023-12-25 03:13:23,2023-12-25 03:27:16,web
1298,357,like,127,2023-09-12 15:20:14,mobile,UK,38,2966,87d39abb-7b7f-40db-acc9-81a9b5ed65fb,2023-09-12 15:20:14,2023-09-12 15:49:50,web
1299,465,comment,276,2023-04-15 04:04:06,mobile,Brazil,40,1209,b65e474c-8482-44b3-8abd-cf9315d10c7c,2023-04-15 04:04:06,2023-04-15 04:48:33,web
1300,835,comment,215,2022-06-14 17:22:53,tablet,Germany,25,1123,5b256437-208b-46ce-8cc5-99569cee5f9a,2022-06-14 17:22:53,2022-06-14 18:22:42,web
1301,455,share,725,2024-01-29 11:28:29,tablet,India,40,2861,534480c0-56ad-488a-bd2d-378390e19b90,2024-01-29 11:28:29,2024-01-29 11:30:15,web
1302,934,like,461,2022-07-13 02:55:32,desktop,UK,36,3372,5fe40078-612e-473a-b723-d882c41f4b9e,2022-07-13 02:55:32,2022-07-13 03:08:29,web
1303,48,comment,406,2023-05-27 19:30:16,tablet,Brazil,47,1387,39511dc3-7323-48fe-8494-23b243c6c471,2023-05-27 19:30:16,2023-05-27 19:31:00,web
1304,410,share,826,2023-08-29 19:46:51,desktop,Brazil,29,1149,8acc20f8-d7ca-41ac-b725-5ea7733e2e66,2023-08-29 19:46:51,2023-08-29 20:29:09,web
1305,250,share,182,2022-06-11 15:51:41,desktop,Brazil,33,1037,0311a84f-150a-4ec1-9bab-836b523857b6,2022-06-11 15:51:41,2022-06-11 16:19:28,web
1306,426,share,600,2023-10-27 19:12:43,tablet,Germany,34,337,5f91e3f2-b871-44cf-b8e7-3447fabb985a,2023-10-27 19:12:43,2023-10-27 19:35:43,web
1307,34,comment,114,2023-09-26 07:56:06,tablet,Brazil,33,3398,95a15120-f1e2-40ce-b843-06f2f729851c,2023-09-26 07:56:06,2023-09-26 08:51:19,web
1308,712,share,506,2022-11-24 22:55:34,mobile,Brazil,organic,3021,7e70b4ed-036d-4c50-ae07-c7937b58d7d6,2022-11-24 22:55:34,2022-11-24 23:26:47,web
1309,322,like,452,2022-09-09 23:06:17,tablet,UK,28,291,e6833aa0-4900-4cbd-8ca8-3087c192f78d,2022-09-09 23:06:17,2022-09-09 23:09:37,web
1310,363,bookmark,241,2023-01-25 23:51:30,tablet,India,10,304,e8450a13-5bcb-49fd-94aa-76bdb66d59cb,2023-01-25 23:51:30,2023-01-26 00:11:58,web
1311,96,share,202,2022-11-10 22:27:14,tablet,India,48,3300,e52c4a09-d9dd-4f2c-a3b9-77fdb88d9304,2022-11-10 22:27:14,2022-11-10 23:13:30,web
1312,810,bookmark,378,2023-03-09 20:06:14,mobile,Brazil,25,1128,629f8be0-7c96-4bde-ad14-aee31de08042,2023-03-09 20:06:14,2023-03-09 20:08:48,web
1313,150,comment,547,2023-11-29 02:49:39,desktop,Germany,26,3571,cd36bb5e-b56b-43c8-b3e4-f5318c1942c3,2023-11-29 02:49:39,2023-11-29 02:56:52,web
1314,527,bookmark,616,2023-06-06 23:44:52,mobile,Brazil,22,1936,0a3d4603-5f3a-416d-b622-a9197a533735,2023-06-06 23:44:52,2023-06-06 23:50:08,web
1315,941,like,259,2022-07-15 00:44:01,desktop,Brazil,43,1761,32be4923-ff7f-4e8e-85e1-2cb6a9c35d97,2022-07-15 00:44:01,2022-07-15 01:22:52,web
1316,506,comment,22,2023-10-21 17:52:55,tablet,India,organic,3399,474fdc07-f4b6-4f39-92c3-3326e63cc591,2023-10-21 17:52:55,2023-10-21 18:35:50,web
1317,165,share,375,2022-09-09 08:40:17,tablet,Germany,16,743,2c2a9204-8fb9-4e65-85d0-8a902963d9e5,2022-09-09 08:40:17,2022-09-09 08:42:19,web
1318,353,like,581,2022-09-08 04:35:48,mobile,US,5,906,678a4f5f-b49f-4127-8673-a498a719501a,2022-09-08 04:35:48,2022-09-08 05:20:50,web
1319,556,share,319,2023-11-20 03:10:58,mobile,UK,36,1979,b0a070e8-eb3a-430c-8f42-05e098300adb,2023-11-20 03:10:58,2023-11-20 03:32:47,web
1320,301,share,632,2023-02-07 21:39:59,desktop,Brazil,46,1526,3ce75a5f-3d33-4769-9109-06a31e244424,2023-02-07 21:39:59,2023-02-07 22:36:54,web
1321,372,comment,352,2023-03-15 02:14:15,tablet,US,14,1878,c016e7bf-841f-42b2-9629-b2344bd595b0,2023-03-15 02:14:15,2023-03-15 03:00:33,web
1322,176,bookmark,186,2023-04-13 01:40:13,desktop,Brazil,19,1268,952d7a9f-07ef-4d66-9682-5fd1a52b79ff,2023-04-13 01:40:13,2023-04-13 02:34:38,web
1323,847,like,811,2022-10-11 23:08:07,tablet,Germany,20,607,e9d39a09-5db0-40ec-b4f3-f128de762d9d,2022-10-11 23:08:07,2022-10-11 23:51:41,web
1324,479,comment,593,2022-08-19 20:38:40,tablet,US,12,1333,d8e8c895-43ef-4536-b83d-e1097e0de34a,2022-08-19 20:38:40,2022-08-19 20:46:13,web
1325,6,share,99,2023-02-04 02:31:08,tablet,India,49,770,3880e673-4353-40cc-a4d4-4518a72c9c72,2023-02-04 02:31:08,2023-02-04 03:05:21,web
1326,791,share,410,2023-05-29 06:57:35,desktop,UK,8,3292,6df79539-e8ce-40d4-be02-2a614cfdf27e,2023-05-29 06:57:35,2023-05-29 07:19:37,web
1327,472,bookmark,878,2023-04-23 08:47:15,desktop,US,33,1239,bf871324-33d5-49db-9ad7-93f3afe9f042,2023-04-23 08:47:15,2023-04-23 09:03:48,web
1328,179,like,795,2023-02-12 19:55:31,mobile,UK,49,2776,cd066693-baf3-4f47-b4f1-81a1e0cd7ec5,2023-02-12 19:55:31,2023-02-12 19:58:34,web
1329,53,like,193,2023-08-13 08:52:48,desktop,US,36,3151,857cd9a4-dab8-4af2-8c2a-0d6ce4836a1e,2023-08-13 08:52:48,2023-08-13 09:24:42,web
1330,771,like,833,2022-12-21 17:20:57,desktop,India,14,3455,9e87f7a1-677f-4a5b-80c5-00a82a68f9dc,2022-12-21 17:20:57,2022-12-21 17:38:28,web
1331,399,share,150,2023-05-29 08:00:52,desktop,US,9,3352,cac11585-03e6-4508-819e-c808d092ab47,2023-05-29 08:00:52,2023-05-29 08:48:31,web
1332,266,share,150,2024-01-27 23:28:19,tablet,UK,8,3084,35b23eb5-dfbf-4c7e-8f5e-1976150496ee,2024-01-27 23:28:19,2024-01-27 23:31:53,web
1333,738,bookmark,220,2023-11-28 04:54:19,desktop,Brazil,28,531,c1c86fc9-7562-4b7f-8d52-518c1860e35a,2023-11-28 04:54:19,2023-11-28 05:06:17,web
1334,26,share,540,2022-06-30 05:22:20,mobile,India,3,3257,849d63ec-59a1-4d51-8a11-68cfd209873a,2022-06-30 05:22:20,2022-06-30 06:03:36,web
1335,197,share,690,2023-09-06 04:41:19,mobile,US,50,2815,a2e409fc-3dac-45c4-9d43-deecd379d17c,2023-09-06 04:41:19,2023-09-06 04:49:51,web
1336,241,comment,406,2023-06-20 15:08:30,desktop,UK,2,2875,2d30b442-a115-4e64-ac89-374e5434c803,2023-06-20 15:08:30,2023-06-20 16:02:46,web
1337,522,share,100,2023-04-10 21:47:42,desktop,Brazil,24,3446,a6b1e031-3cfa-46d7-8308-670c711f3f4e,2023-04-10 21:47:42,2023-04-10 22:09:13,web
1338,647,bookmark,864,2023-01-25 15:10:44,desktop,Germany,11,1912,d4bbaa26-c0d0-44cc-9514-9de5a2b2c7ee,2023-01-25 15:10:44,2023-01-25 16:03:34,web
1339,444,share,190,2023-12-30 18:08:31,tablet,US,45,2316,439df504-ec79-48dc-815e-6d46bec1aa8f,2023-12-30 18:08:31,2023-12-30 18:42:31,web
1340,880,comment,814,2023-06-01 11:52:54,mobile,Germany,10,2071,02c7ff03-480d-4dbf-a34d-010bf97e4f40,2023-06-01 11:52:54,2023-06-01 12:25:36,web
1341,600,bookmark,705,2023-02-06 10:06:32,mobile,Germany,32,1299,3918ff28-9a11-4ce7-b36e-b0df26308a8a,2023-02-06 10:06:32,2023-02-06 10:23:46,web
1342,330,share,657,2023-07-10 05:24:39,tablet,Brazil,33,2499,9a6ac27f-6c85-49b3-9b31-5297034a7e32,2023-07-10 05:24:39,2023-07-10 05:59:49,web
1343,339,like,91,2022-10-26 17:20:05,mobile,UK,29,158,70994ff5-490f-4e5a-8d86-60e7c3e5c78f,2022-10-26 17:20:05,2022-10-26 17:28:59,web
1344,630,like,228,2022-09-28 15:44:04,tablet,US,2,3332,6efdae97-f873-44ca-bc77-40f99e97f2b9,2022-09-28 15:44:04,2022-09-28 15:51:33,web
1345,988,share,530,2022-11-21 10:26:49,desktop,UK,27,317,d03b7182-7c37-48e7-9817-d229df03240e,2022-11-21 10:26:49,2022-11-21 11:21:57,web
1346,451,bookmark,339,2022-07-28 14:22:36,tablet,UK,5,1979,a31b1f9b-8a18-4a0e-af33-60b326b90a69,2022-07-28 14:22:36,2022-07-28 14:43:28,web
1347,887,like,417,2023-01-12 17:04:54,mobile,US,20,705,b45e7bb1-1529-4dc7-86fb-7293e3cb35e5,2023-01-12 17:04:54,2023-01-12 17:06:52,web
1348,149,like,451,2023-06-21 07:04:23,tablet,India,21,504,499537a4-2c9e-4c35-b73a-0808ebd88883,2023-06-21 07:04:23,2023-06-21 07:34:16,web
1349,721,bookmark,843,2023-03-23 10:00:04,desktop,Germany,47,1784,c2849c63-f1f7-4cef-a208-2a78e3566cc0,2023-03-23 10:00:04,2023-03-23 10:44:05,web
1350,363,like,18,2023-08-29 16:59:00,tablet,UK,12,232,0e783e6e-66c8-47a7-981a-d9836b370f3e,2023-08-29 16:59:00,2023-08-29 17:37:55,web
1351,753,share,638,2022-06-06 03:13:24,desktop,US,23,2050,60cabbd5-009e-48ae-b2ee-7b185d404113,2022-06-06 03:13:24,2022-06-06 03:16:44,web
1352,763,like,874,2023-09-22 21:55:35,tablet,Germany,11,2988,85438c13-a8a7-46d7-a6b5-5b57738864c9,2023-09-22 21:55:35,2023-09-22 21:56:42,web
1353,79,comment,353,2023-09-06 06:59:49,mobile,Brazil,37,3207,05a6d551-0e31-4b17-838b-1a92897a347d,2023-09-06 06:59:49,2023-09-06 07:35:09,web
1354,411,comment,829,2023-03-23 02:54:05,mobile,India,22,746,1bed6872-5d3b-4e74-b655-70f5a47d911b,2023-03-23 02:54:05,2023-03-23 03:40:40,web
1355,31,comment,398,2023-06-26 15:25:46,tablet,UK,1,2925,73516311-a7b2-489b-ba37-8fa775a535f8,2023-06-26 15:25:46,2023-06-26 15:41:00,web
1356,743,bookmark,49,2023-10-31 11:46:55,tablet,US,27,1840,e22be713-1a14-4211-9853-c2fa0ea7da96,2023-10-31 11:46:55,2023-10-31 11:55:14,web
1357,711,like,115,2022-06-29 16:27:52,tablet,UK,34,1828,b87babf1-50d2-4fc5-807d-228a15b237d0,2022-06-29 16:27:52,2022-06-29 17:02:01,web
1358,530,share,123,2022-10-20 13:34:19,tablet,US,8,338,e88068a4-df1e-4feb-b5a4-19d5ade4ec2a,2022-10-20 13:34:19,2022-10-20 13:43:41,web
1359,401,comment,156,2023-03-21 09:08:09,mobile,US,28,818,5f4d2149-98ae-4f2c-b122-72c21bc22b8a,2023-03-21 09:08:09,2023-03-21 09:33:58,web
1360,365,like,73,2022-07-18 19:23:41,tablet,UK,10,2593,dcabbaba-c19a-4744-8f8d-5a42ec1ac9a2,2022-07-18 19:23:41,2022-07-18 20:05:32,web
1361,505,bookmark,37,2023-05-18 05:08:33,mobile,India,10,3436,b0110311-1822-4045-a66a-ba588c75c540,2023-05-18 05:08:33,2023-05-18 05:40:04,web
1362,467,share,492,2023-03-18 14:44:32,tablet,India,37,1789,1a63a600-6f83-4d9a-984d-9d078dfa44dc,2023-03-18 14:44:32,2023-03-18 15:03:01,web
1363,628,bookmark,67,2023-11-16 02:26:50,desktop,US,39,1187,5c7f0ea5-ef0c-4cb5-a609-a509f1668add,2023-11-16 02:26:50,2023-11-16 02:43:14,web
1364,375,like,878,2022-08-28 18:27:33,mobile,UK,15,1887,071b6f0c-3d60-40c7-8a7b-8e2343fdda2b,2022-08-28 18:27:33,2022-08-28 18:54:06,web
1365,19,comment,831,2024-01-31 07:16:53,desktop,Brazil,1,3252,4c2e181f-74be-45f9-96c8-8f7e64fa6823,2024-01-31 07:16:53,2024-01-31 08:06:57,web
1366,343,share,831,2022-12-11 19:46:41,mobile,Brazil,36,932,e1930ef8-f070-47f7-99a1-c554afa535b4,2022-12-11 19:46:41,2022-12-11 20:28:44,web
1367,369,comment,587,2022-10-21 14:11:48,mobile,Brazil,16,674,f53c4d6e-852f-4087-b736-562792bb086e,2022-10-21 14:11:48,2022-10-21 14:12:55,web
1368,82,like,134,2022-06-19 22:31:53,tablet,India,33,1774,93b5dd34-106d-4314-9657-5baa7f2e6fa1,2022-06-19 22:31:53,2022-06-19 22:56:56,web
1369,587,share,257,2022-09-26 03:40:04,desktop,UK,17,2907,6ccbf443-a651-4799-99ae-50ef1a7f6629,2022-09-26 03:40:04,2022-09-26 03:50:03,web
1370,134,like,163,2023-09-05 07:41:51,tablet,Germany,1,1435,1c8827f6-9578-456f-ae1f-a39a0f44af4c,2023-09-05 07:41:51,2023-09-05 08:32:14,web
1371,617,share,389,2022-11-10 23:05:09,tablet,US,46,3577,d47767b9-5948-4c50-be1b-8fc3d0823b20,2022-11-10 23:05:09,2022-11-10 23:28:17,web
1372,959,bookmark,527,2022-12-17 21:23:09,tablet,India,2,286,6e138fe5-556f-4904-94bc-33e2ad73448d,2022-12-17 21:23:09,2022-12-17 21:28:59,web
1373,93,like,627,2023-07-31 03:37:08,desktop,UK,46,615,a5b8fdf1-f4a2-47a1-86e6-610fab4f9966,2023-07-31 03:37:08,2023-07-31 04:15:33,web
1374,661,bookmark,762,2023-02-14 08:48:38,mobile,Brazil,2,2215,5f50b811-d2db-450b-a2a0-72e615f83b1e,2023-02-14 08:48:38,2023-02-14 09:35:02,web
1375,910,comment,768,2023-04-03 02:50:35,desktop,India,10,1512,127dd9ff-7391-47d7-8e2d-de29eaa2cb70,2023-04-03 02:50:35,2023-04-03 03:45:36,web
1376,911,comment,539,2022-10-16 00:17:40,desktop,Germany,41,1246,71d1a4dd-7951-499c-a4fa-40ef5a4a88cf,2022-10-16 00:17:40,2022-10-16 00:20:47,web
1377,212,bookmark,263,2023-09-15 12:48:54,mobile,UK,37,2878,1e0d478d-3cad-45f1-a6e3-fd6b9ac5794d,2023-09-15 12:48:54,2023-09-15 13:29:51,web
1378,647,comment,688,2023-08-21 08:19:51,mobile,India,45,130,57f47a1f-de07-4442-8667-24e037ae678d,2023-08-21 08:19:51,2023-08-21 08:45:49,web
1379,561,like,211,2023-11-03 07:51:57,tablet,Germany,10,1919,78ad6f4e-176e-402c-8277-dc40fbce741d,2023-11-03 07:51:57,2023-11-03 08:18:21,web
1380,468,bookmark,811,2023-06-24 07:32:42,tablet,Germany,21,2798,a2cb2d13-6a2e-42c7-a416-5bcf78e1c179,2023-06-24 07:32:42,2023-06-24 07:57:54,web
1381,45,bookmark,315,2022-07-15 08:21:56,tablet,US,18,1218,140c0b57-95f5-4ae7-9d05-bc5a48a039aa,2022-07-15 08:21:56,2022-07-15 08:33:09,web
1382,103,comment,293,2023-08-13 04:14:14,desktop,UK,38,2851,8b334b46-13d0-47e2-a6c6-861162e24008,2023-08-13 04:14:14,2023-08-13 04:16:45,web
1383,146,bookmark,409,2023-10-22 23:13:56,mobile,UK,14,768,77dc3201-9a6c-4791-a20c-dc2c87a5eee6,2023-10-22 23:13:56,2023-10-23 00:02:19,web
1384,117,comment,49,2022-12-16 18:03:27,desktop,US,20,1097,c14229cf-b39e-49ec-b8e7-2b6319862da5,2022-12-16 18:03:27,2022-12-16 18:52:39,web
1385,751,like,813,2022-07-15 22:08:39,desktop,US,40,2785,d7a8c0f3-c5af-416f-aec8-55a0eb602188,2022-07-15 22:08:39,2022-07-15 23:04:10,web
1386,229,bookmark,756,2023-08-16 07:54:28,tablet,India,44,2137,045c45a8-d8f8-47d3-b11a-bbb862e0c003,2023-08-16 07:54:28,2023-08-16 08:42:49,web
1387,982,share,185,2022-07-18 19:09:58,desktop,Brazil,40,3439,6bb6df66-7a38-44b4-906c-fb2f8ebad63f,2022-07-18 19:09:58,2022-07-18 20:09:40,web
1388,188,share,410,2022-06-11 18:48:54,desktop,US,21,2566,42144e9a-af5b-4209-9af7-60ad2999221e,2022-06-11 18:48:54,2022-06-11 19:04:55,web
1389,654,comment,60,2022-11-28 01:28:23,mobile,Germany,14,1201,bfc109b3-4252-4240-b401-144d513981ee,2022-11-28 01:28:23,2022-11-28 02:16:10,web
1390,950,like,477,2023-04-29 14:57:11,mobile,US,24,149,2d1682c5-0356-4aa3-a928-a4c1536a8803,2023-04-29 14:57:11,2023-04-29 15:11:23,web
1391,86,like,780,2022-06-15 14:13:00,tablet,India,31,111,b4e7eae0-f78a-432c-8004-2eff8733f72a,2022-06-15 14:13:00,2022-06-15 14:25:05,web
1392,5,comment,812,2023-12-05 06:06:38,desktop,Germany,41,1314,68160ec7-02bb-48dd-9159-daaca3bd9971,2023-12-05 06:06:38,2023-12-05 07:02:04,web
1393,463,share,126,2023-03-11 02:10:12,desktop,Brazil,32,3563,fc012981-a99f-4e90-9c13-268b709f0804,2023-03-11 02:10:12,2023-03-11 03:02:01,web
1394,814,share,844,2023-09-10 21:54:32,desktop,Brazil,39,3507,5960c951-c9f9-4b80-87ae-6597da9aaa11,2023-09-10 21:54:32,2023-09-10 22:40:03,web
1395,584,like,733,2023-10-08 19:23:37,tablet,UK,21,2309,4482d211-5f3e-404f-a53d-2dd410f0f0a4,2023-10-08 19:23:37,2023-10-08 19:32:31,web
1396,415,comment,867,2023-11-17 10:26:05,mobile,UK,16,3438,4cc2af16-1658-4487-90d8-5fdc20a27ab6,2023-11-17 10:26:05,2023-11-17 11:02:10,web
1397,761,comment,11,2022-11-29 05:45:50,mobile,US,22,1188,50a4ba15-87e6-42a7-8bd7-aef6f00519e1,2022-11-29 05:45:50,2022-11-29 06:17:15,web
1398,543,share,286,2024-02-04 01:29:03,mobile,UK,45,1642,423dcc1e-1a46-4f7b-9d6a-06a736deac5c,2024-02-04 01:29:03,2024-02-04 02:27:14,web
1399,402,bookmark,377,2023-12-22 03:28:41,tablet,Brazil,2,2418,bacb4510-19ff-46eb-b952-56c78410e626,2023-12-22 03:28:41,2023-12-22 03:41:08,web
1400,839,comment,359,2022-10-09 23:39:26,tablet,Germany,46,968,22bb58be-4a0e-425a-95c5-8b444aaf5b36,2022-10-09 23:39:26,2022-10-10 00:16:53,web
1401,55,like,46,2022-12-13 05:32:07,desktop,UK,6,1849,c62e3822-541f-4d58-96a6-901aeaa978b9,2022-12-13 05:32:07,2022-12-13 05:56:38,web
1402,760,comment,501,2023-07-20 20:33:01,tablet,Brazil,38,1535,1616dfbc-21df-4509-8713-2689f4c6caab,2023-07-20 20:33:01,2023-07-20 20:33:23,web
1403,746,share,512,2023-06-03 00:14:05,mobile,India,2,3426,8341ba9f-6b0c-459e-98de-6090141f16f3,2023-06-03 00:14:05,2023-06-03 00:48:18,web
1404,517,comment,516,2023-04-09 20:25:13,tablet,India,25,2988,9044bb25-3537-4cb2-b4e5-44c9f296fa53,2023-04-09 20:25:13,2023-04-09 21:06:28,web
1405,735,like,709,2024-01-21 04:57:18,mobile,UK,6,1201,81ec7bdf-9b57-46c4-9117-3c3cc22d9fa6,2024-01-21 04:57:18,2024-01-21 05:49:44,web
1406,382,comment,319,2024-02-06 04:30:12,tablet,US,organic,1018,8d1b7497-aa49-4531-b7e9-2e2c43272e0b,2024-02-06 04:30:12,2024-02-06 05:22:08,web
